"ID","Incident Date","City","State","School name","Latitude","Longitude","School Type","Intent","Outcome","Number Killed","Number Wounded","Narrative","Source 1","URL 1","Source 2","URL 2","Source 3","URL 3","Created","Last Modified"
"973","2022-09-16","Augusta","GA","Lucy Craft Laney High School","33.4675","-81.9823","","Attack on others","No one shot","0","0","Shots were fired near the Laney High School gymnasium during a football game between Laney High School and Thomson (Ga) High School. Two vehicles were struck by gun fire. No injuries were reported. Two 17-year-olds were detained by investigators, and three firearms were recovered. A third 17-year-old boy was later arrested as well.","WSAV","https://www.wsav.com/crime-safety/shots-fired-at-laney-v-thomson-football-game-in-augusta/","WGAC","https://wgac.com/2022/09/27/lucy-c-laney-high-school-arrest/","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"974","2022-09-17","Augusta","GA","T. W. Josey High School","33.4553","-82.0003","","Attack on others","Injury","0","2","Shots were fired as the tailgate for the homecoming football game ended. A 19-year-old and a 14-year-old were struck and injured by bullets. A 19-year-old man was arrested and charged with two counts of aggravated assault, possession of a firearm on school grounds, plus possession of a firearm during the commission of a crime. An 18-year-old man was also arrested and charged with Possession of a Firearm on School Grounds.","WJBF","https://www.wjbf.com/csra-news/richmond-county-sheriffs-office-looking-for-suspect-in-josey-homecoming-shooting/","WRDW","https://www.wrdw.com/2022/09/26/deputies-arrest-suspect-josey-high-school-shooting/","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"975","2022-09-19","Stuart","FL","Treasure Coast Classical Academy","27.120513","-80.234928","","Unintentional Discharge","No one shot","0","0","A School Resource Officer unintentionally discharged their firearm in the SRO during the school day. No one was injured. ","TC Palm","https://www.tcpalm.com/story/news/2022/09/19/unintentional-discharge-deputys-gun-school-under-investigation/10429095002/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"976","2022-09-20","Mankato","MN","Mankato West Senior High School","44.159231","-94.017529","","Self-harm - no intent to hurt others","Death","1","0","Mankato High School went into a 'soft lockdown' after a 17-year-old male student attempted suicide by firearm in the parking lot. He later died of his injuries.","Mankato Free Press","https://www.mankatofreepress.com/news/local_news/incident-near-west-was-attempted-suicide/article_8f1e42d0-39bc-11ed-9c45-53d1c56cb296.html","Bring Me The News","https://bringmethenews.com/minnesota-news/gov-walz-reacts-to-tuesday-death-of-mankato-west-student","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"978","2022-09-27","Philadelphia","PA","Roxborough High School","40.0376","-75.2228","","Mass Shooting (4+ Shot)","Death","1","4","Five football players were shot, one fatally, while walking off the football field after a scrimmage. A 14-year-old was fatally shot in the chest. A 17-year-old boy was shot in the arm and leg, a 14-year-old boy was shot once in the thigh, a 15-year-old was shot once in the leg, and a 14-year-old was grazed on the ankle. Investigators say that the five students were ambushed by two alleged shooters, who fired 64 shots at the five students. Police named a 16-year-old male as a person of interest and have an active warrant on charges of murder, attempted murder, theft, obstructing justice, tampering with evidence, and criminal conspiracy.","6ABC","https://6abc.com/5-high-school-football-players-shot-1-dead-in-philly-police/12273204/","NBC Philadephia","https://www.nbcphiladelphia.com/news/local/4-people-shot-at-roxborough-high-school/3375136/","6 ABC","https://6abc.com/roxborough-high-school-philadelphia-ambush-shooting-deadly-philly-person-of-interest/12294232/","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"979","2022-09-28","Phoenix","AZ","Grand Canyon University","33.513231","-112.129929","","Attack on others","Injury","0","1","A student was struck by a bullet from an off campus shooting while standing near the Rivers Residence Halls. A second bullet struck the exterior of a residence hall, but did not injure any person.","ABC 15","https://www.abc15.com/news/region-phoenix-metro/central-phoenix/gcu-student-struck-by-stray-bullet-after-off-campus-shooting","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"982","2022-09-30","Tulsa","OK","McLain High School for Science and Tech","36.2253","-95.9744","","Mass Shooting (4+ Shot)","Death","1","3","Four people were shot, one fatally, at McLain High School's homecoming football game. A 17-year-old boy was fatally shot, a 17-year-old was injured and in critical condition, a 9-year-old girl was shot and injured, and a 20-year-old woman was shot and injured. A warrant was released for a 16-year-old male suspect.","KJRH","https://www.kjrh.com/news/local-news/warrant-issued-for-person-accused-in-mclain-homecoming-shooting","Santa Fe New Mexican","https://www.santafenewmexican.com/ap/1-teen-killed-1-wounded-in-tulsa-homecoming-game-shooting/article_c8db69a6-339e-53de-a206-ca899ada482d.html","News 9","https://www.news9.com/story/633af3d2cec187070897f71d/student-killed-in-shooting-at-mclain-homecoming-game-identified","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"981","2022-09-30","Newburgh","NY","Newburgh Free Academy","41.509185","-74.027185","","Attack on others","Injury","0","3","Three people were shot and injured following a football game. A 43-year-old woman was shot in the foot and injured. A 17-year-old girl was shot in the thigh and injured. A 21-year-old man was shot in the ankle and injured. At least five shots were fired. ","UPI","https://www.upi.com/Top_News/US/2022/10/01/new-york-three-shot-high-school-football-game/6141664649663/?utm_source=dlvr.it&utm_medium=twitter","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"983","2022-10-03","Oxford","MI","Oxford Middle School","42.820132","-83.236108","","Unintentional Discharge","No one shot","0","0","A security guard unintentionally fired his firearm while retrieving the weapon from a hook in a single stall restroom near the field house where he had hung it. No one was injured. The guard reported the incident to the school and the sheriff's office. The district says they will review their weapons protocol for armed security guards.","Fox 2 Detroit","https://www.fox2detroit.com/news/district-investigating-after-oxford-middle-school-security-guard-accidentally-fires-gun","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"985","2022-10-06","Petersburg","VA","Virginia State University","37.234692","-77.419026","","Attack on others","No one shot","0","0","Two men exchanged gunfire in an altercation in the courtyard between quad residence halls and then fled the scene. No one was injured. The campus was placed on lockdown.","NBC 12","https://www.nbc12.com/2022/10/06/lockdown-lifted-vsu-after-reported-shooting/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"987","2022-10-07","Toledo","OH","Whitmer High School","41.718568","-83.610749","","Attack on others","Injury","0","3","Three people were shot and injured during the fourth quarter of a football game between Whitmer High School and Central Catholic. Of the victims, one was a Whitmer student, one was an adult male, and one was an adult female. At least 12 shots were fired. ","WTOL 11","https://www.wtol.com/article/news/local/shooting-whitmer-high-school-stadium-during-football-game/512-b90d93d2-707b-4846-9430-89e243b3af52","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"986","2022-10-07","Battle Creek","MI","Battle Creek Central High School","42.323438","-85.182867","","Attack on others","No one shot","0","0","Multiple shots were fired from inside a parked car in the football stadium parking lot. No one was injured. Multiple shell casings were discovered in the parking lot.","WZZM 13","https://www.wzzm13.com/article/news/crime/no-one-hurt-after-shots-fired-outside-battle-creek-central-football-game/69-ed579c32-a99f-4d9d-b392-6b93333cdf8f","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"989","2022-10-08","Baltimore","MD","Morgan State University","39.344161","-76.585565","","Attack on others","Injury","0","1","A 20-year-old man was shot on campus during an ""unsanctioned Homecoming after party"", according to the university. The victim was taken to a nearby hospital and is expected to recover.","Fox Baltimore","https://foxbaltimore.com/news/local/reported-shooting-at-morgan-state-university-homecoming#","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"988","2022-10-08","Berkeley","CA","University of California-Berkeley","37.871918","-122.260463","","Mass Shooting (4+ Shot)","Death","1","3","Four people were shot, one fatally, when an early morning altercation escalated to gunfire at an intersection on the UC Berkeley South Campus. None of the victims were UC Berkeley students. ","East Bay Times","https://www.eastbaytimes.com/2022/10/08/berkeley-police-investigating-shooting/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"990","2022-10-11","Birmingham","AL","Richard Arrington Elementary School","33.474401","-86.870736","","Unintentional Discharge","Injury","0","1","A father unintentionally discharged a firearm while inside a vehicle in the parking lot during school pick up. The father suffered a non-life threatening injury.","AL","https://www.al.com/news/2022/10/father-accidentally-shoots-himself-in-birmingham-elementary-school-carpool-line-officials-say.html","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"991","2022-10-13","Dallas","TX","John W Carpenter Elementary School","32.695226","-96.853163","","Unintentional Discharge","No one shot","0","0","A child brought a firearm to the school and was showing it to other students in the cafeteria when it was unintentionally discharged. No one was injured.","NBC DFW","https://www.nbcdfw.com/news/local/gun-accidentally-goes-off-in-dallas-elementary-school-cafeteria-thursday-morning/3095737/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"995","2022-10-15","Salisbury","NC","Livingstone College","35.670877","-80.483956","","Attack on others","Injury","0","2","Two people were injured when an altercation during a homecoming concert escalated and multiple shots were fired. Police reported that several others were injured while attempting to flee the scene. ","WKYT","https://www.wkyt.com/2022/10/16/multiple-injured-shooting-nc-college-homecoming-concert/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"996","2022-10-16","Atlanta","GA","Clark Atlanta University","33.747628","-84.412584","","Mass Shooting (4+ Shot)","Injury","0","4","A group of people were gathered outside of Woodruff Library during a homecoming weekend event. A car drove by and fired multiple shots at the group. Four individuals, three of them male students, were injured. ","WSBTV","https://www.wsbtv.com/news/local/multiple-people-shot-clark-atlanta-homecoming-party/H5BOQBYYLJB25IOUI72M37HKSA/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"992","2022-10-14","Bogalusa","LA","Bogalusa High School","30.7802","-89.8679","","Attack on others","Death","1","0","An altercation between three people escalated to gunfire outside of a football game between Bogalusa High School and Jewel Sumner High School. 18 to 20 shots were fired. A 15-year-old was fatally shot, and police believe that the victim was also one of the shooters.","WDSU","https://www.wdsu.com/article/one-person-shot-outside-of-football-stadium-in-bogalusa/41629199#","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"993","2022-10-14","Greensboro","NC","James B. Dudley High School","36.0601","-79.7639","","Attack on others","Injury","0","1","A person was shot and injured in a shooting outside of the stadium following a high school football game. Four individuals were charged with felony possession of a firearm on school property
and felony possession of a stolen firearm in the incident. ","My Fox 8","https://myfox8.com/news/north-carolina/greensboro/1-shot-in-parking-lot-of-dudley-high-school-taken-to-hospital-police-say/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"994","2022-10-14","Richmond","VA","Westover Hills Elementary School","37.521346","-77.492221","","Attack on others","Death","1","0","A woman was fatally shot during a fight in front of the elementary school during the afternoon. The shooter fled the scene. Police do not believe there was any threat to the school during the incident.","WIRC","https://www.wric.com/news/local-news/richmond/active-police-scene-at-westover-hills-elementary-in-richmond/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"997","2022-10-17","Tampa","FL","Orange Grove Middle Magnet School","27.9749","-82.4403","","Unknown","No one shot","0","0","One of the middle school's exterior doors was struck by a round of bullets from a nearby shooting. No one was injured.","Tampa.gov","https://www.tampa.gov/news/school-building-struck-shooting-incident-108016","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"998","2022-10-21","Sacramento","CA","Grant Union High School","38.636213","-121.435059","","Attack on others","Death","1","0","A man was fatally shot when a disturbance involving 20 people took place in the school parking lot following a football game. The shooter fled the scene. Police found a firearm and shattered glass in the parking lot. ","WNYT","https://wnyt.com/us-news/man-fatally-shot-after-california-high-school-football-game/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1000","2022-10-24","St. Louis","MO","Central Visual and Performing Arts High School","38.604372","-90.270897","","Mass Shooting (4+ Shot)","Death","2","4","A 19-year-old man opened fire in the school with a long gun. A 61-year-old female teacher and a 15-year-old female student were both fatally shot. Four others suffered gunshot wounds and at least three people received non-gunshot related injuries during the incident. Police located and exchanged gunfire with the shooter, who was pronounced dead at the hospital. ","ABC6","https://6abc.com/st-louis-school-shooting-cvpa-central-visual-and-performing-arts-vpa/12370277/","STL Today","https://www.stltoday.com/news/local/crime-and-courts/at-least-3-people-killed-including-suspect-after-shooting-inside-south-st-louis-high-school/article_0c3f8f55-e757-506c-b08a-27884257136e.html","CNN","https://www.cnn.com/2022/10/26/us/st-louis-school-shooting-wednesday/index.html","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1001","2022-10-25","Huntsville","AL","McDonnell Elementary School","34.6897","-86.6165","","Unintentional Discharge","No one shot","0","0","A firearm was unintentionally discharged when a group of students were handling the weapon in a restroom. No one was injured.","WHNT News 19","https://whnt.com/news/huntsville/no-one-injured-after-gun-fired-at-mcdonnell-elementary-school/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1003","2022-10-29","Highlands Ranch","CO","Cresthill Middle School","39.5488","-104.9304","","Attack on others","No one shot","0","0","A 65-year-old man dropped his gun during a flag football game on school property. When he picked up the gun, he fired a round of shots. No one was injured. The man was charged with prohibited use of a weapon, unlawful carrying of a weapon on school property, reckless endangerment and disorderly conduct.","Fox 31","https://kdvr.com/news/local/man-drops-gun-shoots-it-flag-football-game/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1002","2022-10-28","Columbia","MO","University of Missouri-Columbia","38.94531","-92.328843","","Unknown","Death","1","0","Police responded to a medical incident in the parking lot of the university's Hearnes Center. A 47-year-old man in the front seat of a parked car was holding a gun. When the police officer asked him to lower the gun, he fired it and died by suicide. The officer also fired a shot, which he says he fired before he realized the man was dead. The officer was placed on administrative leave pending an investigation.","ABC 17 News","https://abc17news.com/news/2022/10/29/university-of-missouri-police-officer-discharges-weapon-while-responding-to-incident-investigation-shows-man-shot-himself/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1006","2022-11-05","Fort Worth","TX","David K. Sellars Elementary School","32.66689","-97.262695","","Unintentional Discharge","Injury","0","1","A female police officer was injured when a firearm was unintentionally discharged during an active shooter training session at the elementary school. The training was hosted by a third party provider, who supplied the equipment. The officer was transported to the hospital for treatment.","ABC 7","https://abc7chicago.com/david-k-sellars-sansom-park-police-officer-shot-active-shooter-training-forest-hill-tx/12427484/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1007","2022-11-06","Marshall","TX","Wiley College","32.537641","-94.376814","","Attack on others","Injury","0","2","Two people were injured when a person opened fire on a crowd on the campus of Wiley College early in the morning. Neither of the victims are students. ","KETK Fox 51","https://www.ketk.com/news/local-news/wiley-college-confirms-two-people-shot-on-campus/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1005","2022-11-04","West Hartford","CT","University of Saint Joseph","41.781041","-72.72965","","Attack on others","Injury","0","1","A 22-year-old man shot and injured a 19-year-old man during an argument between the two men and a female student. The 22-year-old was arrested after a search and charged with assault in the first degree, reckless endangerment in the first degree, evading responsibility, criminal mischief in the first degree, criminal attempt at murder, unlawful discharge of a firearm, and assault with a motor vehicle in the second degree.","NECN","https://www.necn.com/news/national-international/police-release-more-details-about-shooting-on-university-of-saint-joseph-campus-crash/2862600/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"999","2022-10-21","Snellville","GA","Shiloh High School","33.8236","-84.0697","","Attack on others","No one shot","0","0","A 17-year-old male student fired a gun at a moving car in the parking lot during school dismissal. No one was injured. The student was arrested and charged with aggravated assault, carrying a weapon in a school safety zone, and reckless conduct.","WSBTV","https://www.wsbtv.com/news/local/gwinnett-county/gwinnett-high-schooler-opens-fire-minutes-after-dismissal-school-police-say/6X2P3PQXOVBUDHZCKXXZJIHUX4/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1008","2022-11-08","Seattle","WA","Ingraham High School","47.7257","-122.3369","","Attack on others","Death","1","0","A student was fatally shot in an academic building during the school day. The male shooter fled the scene and was arrested an hour after the shooting on a Metro bus. Police believe that the victim was targeted and there was no threat to the broader school. ","Seattle Times","https://www.seattletimes.com/seattle-news/law-justice/police-respond-to-report-of-shooting-at-north-seattle-school/","KIRO7","https://www.kiro7.com/news/local/one-person-reportedly-shot-north-seattle-school/VNUDGNU355GN5FBOEM43BDDECY/","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1014","2022-11-19","Albuquerque","NM","University of New Mexico-Main Campus","35.083868","-106.620155","","Attack on others","Death","1","1","An altercation between four individuals, including a 21-year-old male student athlete from New Mexico State University and a 19-year-old male student athlete from the University of New Mexico, escalated to gunfire near student housing on the University of New Mexico campus. The 19-year-old shot the 21-year-old, who returned gunfire. The 19-year-old was pronounced dead on the scene and the 21-year-old was injured and transported to the hospital. A third person involved in the incident, a 17-year-old girl, fled the scene and was later arrested and charged with aggravated battery and conspiracy. The fourth individual, another 19-year-old male, was arrested and charged with aggravated battery, conspiracy to commit a felony, and two counts of tampering with evidence.","KRQE","https://www.krqe.com/news/albuquerque-metro/new-mexico-state-police-19-year-old-dead-after-altercation-on-unm-campus/","KETV","https://www.ketv.com/article/deadly-shooting-university-new-mexico-campus/42015018","Las Cruces Sun","https://www.lcsun-news.com/story/news/crime/2022/11/21/another-arrest-made-in-unm-shooting-involving-nmsu-basketball-player/69667623007/","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1009","2022-11-13","Charlottesville","VA","University of Virginia-Main Campus","38.035665","-78.503428","","Mass Shooting (4+ Shot)","Death","3","2","Three UVA football players were fatally shot and two were shot and injured when a former player entered the team's bus and open fired. The 22-year-old shooter was arrested and charged with three charges of second-degree murder, three counts of using a handgun in the commission of a felony, and two counts of malicious wounding. ","CNN","https://www.cnn.com/2022/11/16/us/university-of-virginia-shooting-wednesday","Axios","https://www.axios.com/local/richmond/2022/11/15/uva-shooting-football-charlottesville","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1013","2022-11-18","Syracuse","NY","Roberts K-8 School","43.0191","-76.1716","","Unknown","No one shot","0","0","Shots were fired in the school parking lot in the afternoon. Multiple shell casings were discovered. No one was injured.","Local SYR","https://www.localsyr.com/news/local-news/shots-fired-in-roberts-elementary-school-parking-lot-in-syracuse/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1010","2022-11-15","Sanford","NC","Lee County High School","35.4679","-79.1482","","Attack on others","No one shot","0","0","A 37-year-old woman confronted a woman in the school parking lot and discharged a firearm during the confrontation. She was charged with assault by pointing a gun, felony possession of a firearm on school property, felony discharging a firearm on school property and discharging a firearm in the city limits. No one was injured.","WRAL News","https://www.wral.com/woman-charged-for-firing-gun-in-lee-county-high-school-parking-lot/20581979/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1012","2022-11-17","Clinton","IN","South Vermillion High School","39.689","-87.4138","","Unintentional Discharge","Injury","0","1","A Sheriff's firearm was unintentionally discharged in a classroom during a law enforcement vocational training. A male student was struck by the bullet and transported to the hospital. The officer was placed on administrative leave pending an investigation into the incident.","WFYI","https://www.wfyi.org/news/articles/indiana-deputys-gun-discharges-shoots-student-in-classroom","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1011","2022-11-16","Lumberton","NC","Lumberton Senior High School","34.6464","-78.9984","","Attack on others","Injury","0","1","A 41-year-old woman was shot and injured in the parking lot following the junior high school football championship. The shooter fled the scene. ","WSOCTV","https://www.wsoctv.com/news/local/woman-shot-junior-high-school-football-game-lumberton/VFD73YBNPNE6BBHXWMYPA6PDNY/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"977","2022-09-23","Richfield","MN","Richfield High School","44.875463","-93.285735","","Attack on others","Injury","0","2","Two individuals were shot and wounded in the stadium parking lot following the Friday night football game. One victim was shot in the leg and the second victim sustained a grazed wound. ","SNBC13","https://snbc13.com/2-hurt-in-shooting-at-richfield-high-school-football-game-in-richfield-minnesota/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"980","2022-09-28","Oakland","CA","Rudsdale Continuation High School","37.76573","-122.153923","","Mass Shooting (4+ Shot)","Injury","0","6","Two shooters entered the high school and fired more than 30 shots. Six individuals were injured. The victims included two students, one counselor, a security guard, and two others who worked at the school. ","Oakland Side ","https://oaklandside.org/2022/09/29/oakland-school-shooting-rudsdale-high-king-estates/","Oakland Side","https://oaklandside.org/2022/10/06/oakland-king-estates-campus-school-shooting-student-safety/","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"984","2022-10-06","Columbus","OH","Marion-Franklin High School","39.9118","-82.9613","","Attack on others","No one shot","0","0","An altercation took place in the stadium parking lot during a football game that escalated to gunfire. No one was injured. One parked vehicle was struck by a bullet. ","10WBNS","https://www.10tv.com/article/news/local/police-shots-fired-outside-marion-franklin-high-school-in-columbus/530-485831bf-1dfa-4aa8-897d-0a4dfb333361","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1004","2022-10-29","Amarillo","TX","Avondale Elementary School","35.1993","-101.8938","","Attack on others","Injury","0","1","A 15-year-old boy was shot multiple times during a fight on the school's playground. The victim was transported to a nearby hospital. ","ABC 7 News","https://abc7amarillo.com/news/local/amarillo-texas-amarillo-police-department-15-year-old-boy-shot-fight-avondale-school-park-avondale-elementary-school-crime","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1015","2022-11-23","New Orleans","LA","Southern University at New Orleans","30.026162","-90.044912","","Attack on others","Injury","0","1","Two cars began exchanging gunfire while driving down the street and continued shooting in the parking lot of the university's natural sciences building. One person was injured.","WDSU News","https://www.wdsu.com/article/new-orleans-suno-campus-shooting/42053266","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1017","2022-12-05","Memphis","TN","Freedom Preparatory Academy","35.0088","-90.0739","","Unintentional Discharge","Injury","0","1","A 15-year-old male student was injured when he was unintentionally shot in the leg by a 15-year-old classmate who brought the firearm to school and unintentionally charged it. The shooter was charged with reckless endangerment, reckless endangerment with a deadly weapon, and carrying a weapon on school property.","Action News 5","https://www.actionnews5.com/2022/12/06/student-arrested-after-classmate-shot-freedom-prep-high-school/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1016","2022-11-27","Tallahassee","FL","Florida A&M University","30.428504","-84.290226","","Mass Shooting (4+ Shot)","Death","1","4","Five people were shot, one fatally, at an outdoor basketball court on the campus of Florida A&M University. A 21-year-old man was arrested in connection with the incident, and has been charged with one count of murder and four counts of attempted murder. ","WTXL","https://www.wtxl.com/news/local-news/tallahassee-police-department-makes-arrest-related-to-shooting-at-famus-outdoor-basketball-court","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1023","2022-12-16","Chicago","IL","Benito Juarez Community Academy High School","41.852914","-87.66456","","Mass Shooting (4+ Shot)","Death","2","2","Four students were shot outside on school grounds during school dismissal. A 14-year-old boy and a 15-year-old boy were both fatally shot in the head. A 15-year-old boy's thigh and shoulder were shot and injured. A 15-year-old girl was shot and injured in the thigh. All four teenagers were students at the high school. ","Block Club Chicago","https://blockclubchicago.org/2022/12/16/4-teens-shot-outside-benito-juarez-high-school-as-classes-let-out-friday-officials-say/","CNN","https://www.cnn.com/2022/12/16/us/chicago-benito-juarez-high-school-shooting/index.html","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1022","2022-12-14","Columbus","OH","Linden-McKinley STEM Academy","40.0096","-82.9733","","Unknown","No one shot","0","0","Multiple shots were fired outside of the academy. Earlier in the day, a 17-year-old boy brought a loaded firearm to the school was arrested and charged with carrying concealed weapons and conveying a firearm into a school safety zone. Police have not yet determined if these incidents are related.","NBC 4","https://www.nbc4i.com/news/local-news/columbus/police-shots-fired-outside-columbus-school/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1021","2022-12-10","Chattanooga","TN","Brainerd High School","35.0283","-85.2176","","Attack on others","No one shot","0","0","Multiple shots were fired in the parking lot following a basketball game. No one was injured. The shooter fled the scene. Police found multiple shell casings in the parking lot, as well as damage to parked vehicles. ","News Channel 9","https://newschannel9.com/news/local/shots-fired-outsidetyner-academy-vs-brainerd-high-school-basketball-game-saturday-night","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1020","2022-12-09","Dayton","OH","Meadowdale High School","39.813477","-84.251543","","Attack on others","No one shot","0","0","Shots were fired during a fight in the parking lot that took place after a varsity basketball game. The shooter fled the scene. No one was injured.","WHIO","https://www.whio.com/news/crime-and-law/large-fight-shots-fired-meadowdale-high-school/FK6OII7FJFAO7OSU4FVY6K3BSU/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1018","2022-12-07","Fuquay-Varina","NC","Fuquay-Varina Middle School","35.585093","-78.793497","","Attack on others","No one shot","0","0","A 12-year-old male student removed a gun from his backpack and fired one shot at a window in a classroom full of students. The teacher and an assistant principal were able to obtain the firearm before more shots could be fired. The student was taken into police custody. No one was injured.","ABC 11","https://abc11.com/fuquay-varina-middle-school-lockdown-code-red-gun-on-campus/12544128/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1019","2022-12-08","Suitland","MD","Suitland High School","38.853645","-76.917277","","Attack on others","Injury","0","1","A 14-year-old student was shot and injured when an altercation between 10 to 15 students escalated to gunfire. The victim was transferred to the hospital for treatment. A 14-year-old student was arrested in connection to the incident, but was ultimately released. One week later, a sixteen-year-old student identified himself as the shooter and turned himself in to the authorities.","NBC Washington","https://www.nbcwashington.com/news/local/suitland-high-school-on-lockdown-after-shooting-report/3228771/","NBC Washington","https://www.nbcwashington.com/news/local/teenager-in-custody-for-non-fatal-shooting-of-ninth-grader-at-suitland-high-school/3233597/","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1024","2022-12-21","Woodland","CA","Woodland Christian School","38.657478","-121.75495","","Other","No one shot","0","0","Multiple shots were fired on school grounds following a car chase. During the chase, one of the vehicles crashed a gate of the school campus. ","Davis Enterprise","https://www.davisenterprise.com/news/local/woodland-police-investigate-chase-shooting-near-school-campus/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1025","2023-01-04","Detroit","MI","Trix Academy","42.4443","-82.9909","","Other","Death","1","0","One man was killed in a shooting on the property of the school. School was not in session.","Click on Detroit","https://www.clickondetroit.com/news/local/2023/01/04/man-killed-in-shooting-outside-trix-academy-on-detroits-east-side/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1026","2023-01-05","Rochester","NY","Franklin Upper School","43.188169","-77.597958","","Attack on others","No one shot","0","0","A 16-year-old student was shot at outside of the school. No one was struck or injured. The situation started a few blocks away from the school but ultimately ended up on school property near the front steps. ","WHEC","https://www.whec.com/local/16-year-old-shot-at-as-he-ran-to-his-school/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1027","2023-01-05","Columbus","OH","Beechcroft High School","40.0942","-82.9647","","Other","No one shot","0","0","A 15-year-old fired shots that struck a school building.","ABC 6","https://abc6onyourside.com/news/local/columbus-city-schools-beechcroft-high-school-shots-fired-at-building-black-colored-suv-no-injuries-were-reported","WBNS","https://www.10tv.com/article/news/crime/police-15-year-old-charged-with-firing-shots-beechcroft-high-school/530-55ef1349-1f8f-4959-87e4-05c30d78fbda","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"1030","2023-01-06","Newport News","VA","Richneck Elementary School","37.1564","-76.5237","","Attack on others","Injury","0","1","6-year-old student shot teacher inside classroom.","3 WTKR","https://www.wtkr.com/news/police-to-give-update-after-teacher-shot-by-6-year-old-student-in-newport-news","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
